Id,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age
1525,2014,Maruti Suzuki,Maruti Suzuki Swift DZire VXI,Swift,525000.0,64000.0,Petrol,Pune,32,7.0
1526,2016,Volkswagen,Volkswagen Vento Highline Diesel AT [2015-2016],Vento,740000.0,67000.0,Diesel,Pune,3,5.0
1527,2016,Maruti Suzuki,Maruti Suzuki Ciaz ZDi SHVS,Ciaz,750000.0,79000.0,Diesel,Pune,32,5.0
1528,2014,Honda,Honda Amaze 1.5 S i-DTEC,Amaze,455000.0,70000.0,Diesel,Pune,7,7.0
1529,2008,Tata,Tata Indica Vista Aura + Quadrajet BS-III,Indica,190000.0,35000.0,Diesel,Pune,40,13.0
1530,2018,Honda,Honda Amaze 1.2 S AT i-VTEC,Amaze,730000.0,18000.0,Petrol,Pune,7,3.0
1531,2016,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,560000.0,72000.0,Diesel,Pune,7,5.0
1532,2014,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,465000.00000000006,97000.0,Diesel,Pune,7,7.0
1533,2017,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,1795000.0,30889.0,Diesel,Pune,1,4.0
1534,2017,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,630000.0,95000.0,Diesel,Pune,32,4.0
1535,2010,Honda,Honda City 1.5 S MT,City,345000.0,83000.0,Petrol,Pune,7,11.0
1536,2018,Tata,Tata Nexon XM,Nexon,750000.0,81000.0,Petrol,Pune,40,3.0
1537,2015,Mercedes-Benz,Mercedes-Benz S-Class S 63 AMG,S-Class,13000000.0,13000.0,Petrol,Pune,2,6.0
1538,2016,Volkswagen,Volkswagen Ameo Trendline 1.2L (P),Ameo,540000.0,24372.0,Petrol,Pune,3,5.0
1539,2015,Hyundai,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],Grand,515000.00000000006,38660.0,Petrol,Pune,14,6.0
1540,2010,Hyundai,Hyundai i20 Asta 1.2,i20,355000.0,53216.0,Petrol,Pune,14,11.0
1541,2014,Maruti Suzuki,Maruti Suzuki Celerio ZXi,Celerio,385000.0,44463.0,Petrol,Pune,32,7.0
1542,2011,Maruti Suzuki,Maruti Suzuki Alto K10 LXi,Alto,220000.00000000003,51921.0,Petrol,Pune,32,10.0
1543,2011,Ford,Ford Figo Duratec Petrol Titanium 1.2,Figo,215000.0,75732.0,Petrol,Pune,8,10.0
1544,2015,Hyundai,Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Grand,435000.0,98265.0,Petrol,Pune,14,6.0
1545,2016,Maruti Suzuki,Maruti Suzuki Celerio VXi,Celerio,420000.0,59105.0,Petrol,Pune,32,5.0
1546,2011,Skoda,Skoda Fabia Elegance 1.2 MPI,Fabia,250000.0,81428.0,Petrol,Pune,27,10.0
1547,2011,BMW,BMW 5 Series 520d Sedan,5,1275000.0,91000.0,Diesel,Pune,4,10.0
1548,2011,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI Elegance,C-Class,795000.0,81000.0,Diesel,Pune,2,10.0
1549,2014,BMW,BMW 5 Series 520d Luxury Line,5,2250000.0,50000.0,Diesel,Pune,4,7.0
1550,2016,Tata,Tata Zest XT Petrol,Zest,4500000.0,61352.0,Petrol,Pune,40,5.0
1551,2020,MG,MG Hector Plus Sharp 1.5 DCT Petrol,Hector,1800000.0,17500.0,Petrol,Pune,81,1.0
1552,2018,Jaguar,Jaguar F-Pace Prestige,F-Pace,5550000.0,20518.0,Diesel,Pune,40,3.0
1553,2014,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,465000.00000000006,98000.0,Diesel,Pune,7,7.0
1554,2016,Mitsubishi,Mitsubishi Pajero Sport 2.5 AT,Pajero,1550000.0,104248.0,Diesel,Pune,46,5.0
1555,2013,Tata,Tata Safari Storme 2.2 VX 4x2,Safari,575000.0,75000.0,Diesel,Pune,40,8.0
1556,2012,Mercedes-Benz,Mercedes-Benz E-Class E220 CDI Blue Efficiency,E-Class,1275000.0,72000.0,Diesel,Pune,2,9.0
1557,2014,Toyota,Toyota Corolla Altis GL Petrol,Corolla,675000.0,99350.0,Petrol,Pune,1,7.0
1558,2015,Mitsubishi,Mitsubishi Pajero Sport 2.5 AT,Pajero,1275000.0,99400.0,Diesel,Pune,46,6.0
1559,2010,Mitsubishi,Mitsubishi Outlander 2.4 MIVEC,Outlander,595000.0,91000.0,Petrol,Pune,46,11.0
1560,2012,Volkswagen,Volkswagen Passat Highline DSG,Passat,675000.0,102000.0,Diesel,Pune,3,9.0
1561,2014,Volkswagen,Volkswagen Polo Highline1.5L (D),Polo,475000.0,75000.0,Diesel,Pune,3,7.0
1562,2019,MG,MG Hector Sharp 1.5 DCT Petrol [2019-2020],Hector,1825000.0,32000.0,Petrol,Pune,81,2.0
1563,2014,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2100000.0,71000.0,Diesel,Pune,10,7.0
1564,2012,Jaguar,Jaguar XJ L 5.0 Petrol SC Supersport,XJ,2675000.0,71000.0,Petrol,Pune,40,9.0
1565,2013,Volkswagen,Volkswagen Cross Polo 1.2 TDI,Cross,470000.0,71000.0,Diesel,Pune,3,8.0
1566,2006,BMW,BMW X5 SAV 4.4i,X5,680000.0,100004.0,Petrol,Pune,4,15.0
1567,2013,Audi,Audi A4 2.0 TDI (177bhp) Premium Sport,A4,1380000.0,48000.0,Diesel,Pune,10,8.0
1568,2014,Volkswagen,Volkswagen Polo GT TSI,Polo,528000.0,82000.0,Petrol,Pune,3,7.0
1569,2013,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2000000.0,67000.0,Diesel,Pune,10,8.0
1570,2009,Mercedes-Benz,Mercedes-Benz M-Class 350,M-Class,1220000.0,98000.0,Petrol,Pune,2,12.0
1571,2016,Audi,Audi A6 35 TDI Matrix,A6,2450000.0,89000.0,Diesel,Pune,10,5.0
1572,2014,Jaguar,Jaguar XF 2.2 Diesel Luxury,XF,1675000.0,99800.0,Diesel,Pune,40,7.0
1573,2016,Land Rover,Land Rover Range Rover Evoque HSE Dynamic,Evoque,3600000.0,91000.0,Diesel,Pune,18,5.0
1574,2011,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI Elegance,C-Class,975000.0,55000.0,Diesel,Pune,2,10.0
1575,2011,Skoda,Skoda Yeti Ambition 2.0 TDI CR 4x4,Yeti,575000.0,102000.0,Diesel,Pune,27,10.0
1576,2016,Maruti Suzuki,Maruti Suzuki S-Cross Zeta 1.3,S-Cross,750000.0,72000.0,Diesel,Pune,32,5.0
1577,2014,Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgarde,E-Class,1950000.0,99000.0,Diesel,Pune,2,7.0
1578,2017,Maruti Suzuki,Maruti Suzuki Ertiga VDI SHVS,Ertiga,850000.0,57218.0,Diesel,Pune,32,4.0
1579,2018,Tata,Tata Nexon XZ Plus Diesel Dual Tone,Nexon,910000.0,30000.0,Diesel,Pune,40,3.0
1580,2018,Hyundai,Hyundai Creta SX 1.6 CRDi,Creta,1275000.0,55600.0,Diesel,Pune,14,3.0
1581,2014,Maruti Suzuki,Maruti Suzuki Ertiga VDi,Ertiga,690000.0,77000.0,Diesel,Pune,32,7.0
1582,2019,Maruti Suzuki,Maruti Suzuki Vitara Brezza VDi,Vitara,875000.0,61000.0,Diesel,Pune,32,2.0
1583,2017,Maruti Suzuki,Maruti Suzuki Ertiga VXI CNG,Ertiga,825000.0,95000.0,CNG + 1,Pune,32,4.0
1584,2020,Renault,Renault Kwid 1.0 RXT Opt [2016-2019],Kwid,470000.0,13994.0,Petrol + 1,Pune,15,1.0
1585,2016,Maruti Suzuki,Maruti Suzuki S-Cross Zeta 1.3,S-Cross,750000.0,72000.0,Diesel,Pune,32,5.0
1586,2018,Hyundai,Hyundai Creta SX 1.6 CRDi,Creta,1275000.0,55600.0,Diesel,Pune,14,3.0
1587,2018,Tata,Tata Nexon XZ Plus Diesel Dual Tone,Nexon,910000.0,30000.0,Diesel,Pune,40,3.0
1588,2014,Maruti Suzuki,Maruti Suzuki Ertiga VDi,Ertiga,690000.0,77000.0,Diesel,Pune,32,7.0
1589,2017,Maruti Suzuki,Maruti Suzuki Ertiga VDI SHVS,Ertiga,850000.0,57218.0,Diesel,Pune,32,4.0
1590,2015,Hyundai,Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Grand,450000.0,79461.0,Petrol,Pune,14,6.0
1591,2018,Renault,Renault Duster 85 PS RxE,Duster,695000.0,67000.0,Diesel,Pune,15,3.0
1592,2014,Honda,Honda Brio EX MT,Brio,350000.0,76200.0,Petrol,Pune,7,7.0
1593,2015,Audi,Audi Q5 2.0 TDI quattro Premium Plus,Q5,2100000.0,115000.0,Diesel,Pune,10,6.0
1594,2012,Hyundai,Hyundai i20 Sportz 1.2 BS-IV,i20,335000.0,76000.0,Petrol,Pune,14,9.0
1595,2010,Volkswagen,Volkswagen Polo Comfortline 1.2L (P),Polo,295000.0,41000.0,Petrol,Pune,3,11.0
1596,2013,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,340000.0,508881.0,Petrol,Pune,14,8.0
1597,2017,Maruti Suzuki,Maruti Suzuki Alto K10 VXi AMT [2014-2018],Alto,390000.0,28696.0,Petrol,Pune,32,4.0
1598,2017,Ford,Ford EcoSport Titanium 1.5L TDCi,EcoSport,675000.0,107079.0,Diesel,Pune,8,4.0
1599,2013,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi,Alto,280000.0,40409.0,Petrol,Pune,32,8.0
1600,2013,Honda,Honda Brio EX MT,Brio,295000.0,58203.0,Petrol,Pune,7,8.0
1601,2018,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2 AT,Baleno,640000.0,56948.0,Petrol,Pune,32,3.0
1602,2016,Mahindra,Mahindra XUV500 W10 AWD AT,XUV500,1200000.0,145368.0,Diesel,Pune,24,5.0
1603,2013,Volkswagen,Volkswagen Polo GT TDI,Polo,400000.0,110369.0,Diesel,Pune,3,8.0
1604,2009,Maruti Suzuki,Maruti Suzuki Wagon R LXi Minor,Wagon,235000.0,17014.0,Petrol,Pune,32,12.0
1605,2015,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT,Celerio,400000.0,59509.0,Petrol,Pune,32,6.0
1606,2016,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT ABS,Celerio,450000.0,31600.0,Petrol,Pune,32,5.0
1607,2018,Maruti Suzuki,Maruti Suzuki Alto K10 VXi AMT [2014-2018],Alto,440000.00000000006,6800.0,Petrol,Pune,32,3.0
1608,2014,Ford,Ford EcoSport Titanium 1.5 Ti-VCT AT,EcoSport,550000.0,32800.0,Petrol,Pune,8,7.0
1609,2013,Mercedes-Benz,Mercedes-Benz E-Class E220 CDI Blue Efficiency,E-Class,1698999.9999999998,67000.0,Diesel,Pune,2,8.0
1610,2013,Audi,Audi Q3 2.0 TDI quattro Premium Plus,Q3,1375000.0,79000.0,Diesel,Pune,10,8.0
1611,2015,Audi,Audi Q3 35 TDI Premium + Sunroof,Q3,1675000.0,100000.0,Diesel,Pune,10,6.0
1612,2012,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi CNG,Alto,225000.0,89000.0,CNG + 1,Pune,32,9.0
1613,2008,BMW,BMW X3 2.5si,X3,599000.0,170306.0,Petrol,Pune,4,13.0
1614,2015,Hyundai,Hyundai Eon Era +,Eon,300000.0,11500.0,Petrol,Pune,14,6.0
1615,2019,Toyota,Toyota Fortuner 2.8 4x4 AT [2016-2020],Fortuner,3800000.0,13500.0,Diesel,Pune,1,2.0
1616,2007,Hyundai,Hyundai Santro Xing XL eRLX - Euro III,Santro,110000.0,87000.0,Petrol,Pune,14,14.0
1617,2015,Volkswagen,Volkswagen Polo Highline1.2L (P),Polo,525000.0,40119.0,Petrol,Pune,3,6.0
1618,2017,Skoda,Skoda Rapid Ambition 1.5 TDI AT,Rapid,675000.0,108500.0,Diesel,Pune,27,4.0
1619,2010,Honda,Honda City 1.5 V MT,City,400000.0,118000.0,Petrol,Pune,7,11.0
1620,2011,Ford,Ford Figo Duratorq Diesel Titanium 1.4,Figo,285000.0,70738.0,Diesel,Pune,8,10.0
1621,2009,Honda,Honda CR-V 2.0 2WD,CR-V,481000.0,117136.0,Petrol,Pune,7,12.0
1622,2017,Audi,Audi Q7 45 TDI Technology Pack,Q7,5500000.0,55000.0,Diesel,Pune,10,4.0
1623,2016,Hyundai,Hyundai i20 Active 1.2 S,i20,598000.0,42000.0,Petrol,Pune,14,5.0
1624,2014,Mercedes-Benz,Mercedes-Benz S-Class S 350 CDI,S-Class,4600000.0,47000.0,Diesel,Pune,2,7.0
1625,2014,Honda,Honda City VX Diesel,City,650000.0,124000.0,Diesel,Pune,7,7.0
1626,2015,Hyundai,Hyundai Xcent S 1.2,Xcent,425000.0,81911.0,Petrol,Pune,14,6.0
1627,2015,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi CNG,Alto,310000.0,34308.0,CNG + 1,Pune,32,6.0
1628,2014,Maruti Suzuki,Maruti Suzuki Celerio VXi CNG [2019-2020],Celerio,445000.0,56030.0,CNG + 1,Pune,32,7.0
1629,2013,Maruti Suzuki,Maruti Suzuki Swift ZXi,Swift,440000.00000000006,89869.0,Petrol,Pune,32,8.0
1630,2014,Chevrolet,Chevrolet Beat LS Petrol,Beat,210000.0,74873.0,Petrol,Pune,12,7.0
1631,2018,Tata,Tata Nexon XM Diesel,Nexon,725000.0,82169.0,Diesel,Pune,40,3.0
1632,2011,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,275000.0,62000.0,Petrol,Pune,14,10.0
1633,2016,Mercedes-Benz,Mercedes-Benz E-Class E 250 CDI Avantgarde,E-Class,2900000.0,44500.0,Diesel,Pune,2,5.0
1634,2013,Audi,Audi A4 2.0 TDI (177bhp) Premium Plus,A4,1700000.0,45477.0,Diesel,Pune,10,8.0
1635,2013,Hyundai,Hyundai Verna Fluidic 1.4 VTVT,Verna,530000.0,45588.0,Petrol,Pune,14,8.0
1636,2013,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi,Alto,275000.0,56498.0,Petrol,Pune,32,8.0
1637,2012,Honda,Honda Brio S(O)MT,Brio,275000.0,39877.0,Petrol,Pune,7,9.0
1638,2018,Maruti Suzuki,Maruti Suzuki Ignis Sigma 1.2 MT,Ignis,450000.0,29628.0,Petrol,Pune,32,3.0
1639,2011,Mahindra,Mahindra XUV500 W8,XUV500,520000.0,75000.0,Diesel,Pune,24,10.0
1640,2012,Chevrolet,Chevrolet Cruze LTZ AT,Cruze,405000.0,87387.0,Diesel,Pune,12,9.0
1641,2015,Mercedes-Benz,Mercedes-Benz E-Class E 250 CDI Avantgarde,E-Class,2740000.0,63000.0,Diesel,Pune,2,6.0
1642,2018,Maruti Suzuki,Maruti Suzuki Dzire VDi,Dzire,750000.0,83074.0,Diesel,Pune,32,3.0
1643,2018,Mahindra,Mahindra KUV100 NXT K4 Plus 6 STR [2017-2020],KUV100,450000.0,60484.0,Petrol,Pune,24,3.0
1644,2013,BMW,BMW 3 Series 320d Sport Line,3,1425000.0,74000.0,Diesel,Pune,4,8.0
1645,2018,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,575000.0,12000.0,Petrol,Pune,14,3.0
1646,2012,Skoda,Skoda Rapid Elegance 1.6 TDI CR MT,Rapid,400000.0,58000.0,Diesel,Pune,27,9.0
1647,2013,Audi,Audi A6 2.0 TDI Premium,A6,1650000.0,67000.0,Diesel,Pune,10,8.0
1648,2017,Hyundai,Hyundai Grand i10 Magna 1.2 Kappa VTVT [2016-2017],Grand,490000.00000000006,38500.0,Petrol,Pune,14,4.0
1649,2018,Hyundai,Hyundai Verna 1.6 CRDI SX (O),Verna,1150000.0,66563.0,Diesel,Pune,14,3.0
1650,2019,MINI,MINI Cooper S,Cooper,5300000.0,700.0,Petrol,Pune,39,2.0
1651,2017,Maruti Suzuki,Maruti Suzuki Ertiga ZDI + SHVS,Ertiga,925000.0,39000.0,Diesel,Pune,32,4.0
1652,2010,Toyota,Toyota Fortuner 3.0 MT,Fortuner,1075000.0,141000.0,Diesel,Pune,1,11.0
1653,2015,Toyota,Toyota Innova 2.5 G BS IV 7 STR,Innova,1000000.0,142502.0,Diesel,Pune,1,6.0
1654,2019,Tata,Tata Harrier XZ [2019-2020],Harrier,1650000.0,49997.0,Diesel,Pune,40,2.0
1655,2019,Maruti Suzuki,Maruti Suzuki Swift VXi AMT,Swift,675000.0,11233.0,Petrol,Pune,32,2.0
1656,2018,Maruti Suzuki,Maruti Suzuki Dzire VDi,Dzire,850000.0,77000.0,Diesel,Pune,32,3.0
1657,2019,MINI,MINI Cooper S,Cooper,5300000.0,700.0,Petrol,Pune,39,2.0
1658,2018,Hyundai,Hyundai Verna 1.6 CRDI SX (O),Verna,1150000.0,66563.0,Diesel,Pune,14,3.0
1659,2013,Audi,Audi A6 2.0 TDI Premium,A6,1650000.0,67000.0,Diesel,Pune,10,8.0
1660,2012,Skoda,Skoda Rapid Elegance 1.6 TDI CR MT,Rapid,400000.0,58000.0,Diesel,Pune,27,9.0
1661,2017,Hyundai,Hyundai Grand i10 Magna 1.2 Kappa VTVT [2016-2017],Grand,490000.00000000006,38500.0,Petrol,Pune,14,4.0
1662,2016,Toyota,Toyota Innova 2.5 VX BS IV 7 STR,Innova,1150000.0,132000.0,Diesel,Pune,1,5.0
1663,2017,Maruti Suzuki,Maruti Suzuki Ertiga ZDI + SHVS,Ertiga,925000.0,39000.0,Diesel,Pune,32,4.0
1664,2019,Volkswagen,Volkswagen Vento Highline Plus 1.5 AT (D) 16 Alloy,Vento,1250000.0,12000.0,Diesel,Pune,3,2.0
1665,2015,Honda,Honda Jazz VX Diesel,Jazz,620000.0,65000.0,Diesel,Pune,7,6.0
1666,2010,Honda,Honda City 1.5 V MT,City,330000.0,72000.0,Petrol,Pune,7,11.0
1667,2015,BMW,BMW X3 xDrive 20d Expedition,X3,2400000.0,85200.0,Diesel,Pune,4,6.0
1668,2015,Maruti Suzuki,Maruti Suzuki Swift VXi,Swift,510000.0,30000.0,Petrol,Pune,32,6.0
1669,2016,BMW,BMW X5 xDrive 30d,X5,3800000.0,53000.0,Diesel,Pune,4,5.0
1670,2016,Maruti Suzuki,Maruti Suzuki Alto K10 VXi AMT (Airbag) [2014-2019],Alto,345000.0,37000.0,Petrol,Pune,32,5.0
1671,2020,BMW,BMW 7 Series 730Ld DPE Signature,7,11500000.0,9000.0,Diesel,Pune,4,1.0
1672,2011,Mahindra,Mahindra XUV500 W8,XUV500,520000.0,75000.0,Diesel,Pune,24,10.0
1673,2012,Chevrolet,Chevrolet Cruze LTZ AT,Cruze,405000.0,87387.0,Diesel,Pune,12,9.0
1674,2018,Toyota,Toyota Innova Crysta 2.8 GX AT 7 STR [2016-2020],Innova,1650000.0,103357.0,Diesel,Pune,1,3.0
1675,2021,Volkswagen,Volkswagen Polo GT TSI,Polo,1015000.0,11000.0,Petrol,Pune,3,0.0
1676,2015,Toyota,Toyota Camry Hybrid,Camry,1651000.0000000002,81000.0,Petrol,Pune,1,6.0
1677,2018,Audi,Audi Q3 30 TDI Premium FWD,Q3,2750000.0,33000.0,Diesel,Pune,10,3.0
1678,2015,Toyota,Toyota Camry Hybrid,Camry,1651000.0000000002,81000.0,Petrol,Pune,1,6.0
1679,2017,Volvo,Volvo S90 Inscription D4 [2016-2020],S90,3800000.0,50000.0,Diesel,Pune,9,4.0
1680,2013,Tata,Tata Nano LX,Nano,140000.0,10000.0,Petrol,Pune,40,8.0
1681,2011,Tata,Tata Nano LX,Nano,95000.0,48405.0,Petrol,Pune,40,10.0
1682,2009,Maruti Suzuki,Maruti Suzuki Wagon R VXi Minor,Wagon,250000.0,52080.0,Petrol,Pune,32,12.0
1683,2018,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi Plus Dual Tone AGS,Vitara,915000.0,62665.0,Diesel,Pune,32,3.0
1684,2017,Tata,Tata Hexa XTA 4x2 6 STR,Hexa,1330000.0,49558.0,Diesel,Pune,40,4.0
1685,2009,Maruti Suzuki,Maruti Suzuki Alto LXi BS-III,Alto,185000.0,31632.0,Petrol,Pune,32,12.0
1686,2013,Maruti Suzuki,Maruti Suzuki Alto K10 VXi,Alto,260000.0,61923.0,Petrol,Pune,32,8.0
1687,2016,Hyundai,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Grand,520000.0,49899.0,Petrol,Pune,14,5.0
1688,2014,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT,Celerio,385000.0,49606.0,Petrol,Pune,32,7.0
1689,2014,Volkswagen,Volkswagen Jetta Comfortline TDI,Jetta,680000.0,57770.0,Diesel,Pune,3,7.0
1690,2007,Mercedes-Benz,Mercedes-Benz S-Class 320 CDI,S-Class,1290000.0,68500.0,Diesel,Pune,2,14.0
1691,2016,Hyundai,Hyundai Creta 1.6 SX Plus,Creta,1050000.0,75106.0,Diesel,Pune,14,5.0
1692,2018,Jaguar,Jaguar F-Pace Prestige,F-Pace,4350000.0,55200.0,Diesel,Pune,40,3.0
1693,2015,MINI,MINI Countryman Cooper D,Countryman,2300000.0,40614.0,Diesel,Pune,39,6.0
1694,2019,Maruti Suzuki,Maruti Suzuki Swift ZXi,Swift,710000.0,12500.0,Petrol,Pune,32,2.0
1695,2015,Ford,Ford EcoSport Titanium 1.5L Ti-VCT AT,EcoSport,700000.0,51985.0,Petrol,Pune,8,6.0
1696,2019,Maruti Suzuki,Maruti Suzuki Ertiga VXi,Ertiga,950000.0,60878.0,Petrol + 1,Pune,32,2.0
1697,2011,Volkswagen,Volkswagen Vento Highline Petrol AT,Vento,320000.0,63000.0,Petrol,Pune,3,10.0
1698,2014,Volkswagen,Volkswagen Polo Highline1.2L (P),Polo,400000.0,67500.0,Petrol,Pune,3,7.0
1699,2016,Honda,Honda City SV,City,635000.0,51000.0,Petrol,Pune,7,5.0
1700,2016,Toyota,Toyota Etios Liva VXD,Etios,525000.0,102000.0,Diesel,Pune,1,5.0
1701,2019,Hyundai,Hyundai Elite i20 Sportz 1.2 [2016-2017],Elite,750000.0,53347.0,Petrol,Pune,14,2.0
1702,2019,Maruti Suzuki,Maruti Suzuki Ertiga VXi,Ertiga,950000.0,60878.0,Petrol + 1,Pune,32,2.0
1703,2007,Mercedes-Benz,Mercedes-Benz S-Class 320 CDI,S-Class,1290000.0,68500.0,Diesel,Pune,2,14.0
1704,2018,Hyundai,Hyundai Creta SX Plus 1.6 CRDI Dual Tone,Creta,1475000.0,42000.0,Diesel,Pune,14,3.0
1705,2018,Jaguar,Jaguar F-Pace Prestige,F-Pace,4350000.0,55200.0,Diesel,Pune,40,3.0
1706,2019,Maruti Suzuki,Maruti Suzuki Swift ZXi,Swift,710000.0,12500.0,Petrol,Pune,32,2.0
1707,2018,Ford,Ford Endeavour Titanium 2.2 4x2 AT,Endeavour,3000000.0,27000.0,Diesel,Pune,8,3.0
1708,2016,Maruti Suzuki,Maruti Suzuki Ciaz VXi (O),Ciaz,640000.0,28000.0,Petrol,Pune,32,5.0
1709,2018,Hyundai,Hyundai Eon Era + SE,Eon,360000.0,33000.0,Petrol,Pune,14,3.0
1710,2010,Maruti Suzuki,Maruti Suzuki Alto LXi BS-IV,Alto,165000.0,38000.0,Petrol,Pune,32,11.0
1711,2017,Hyundai,Hyundai Creta S Plus 1.4 CRDI,Creta,999000.0,49000.0,Diesel,Pune,14,4.0
1712,2014,Honda,Honda City 1.5 S MT,City,565000.0,24010.0,Petrol,Pune,7,7.0
1713,2020,Hyundai,Hyundai Creta SX 1.5 Diesel,Creta,1725000.0,13000.0,Diesel,Pune,14,1.0
1714,2014,Mahindra,Mahindra XUV500 W8 [2015-2017],XUV500,775000.0,90000.0,Diesel,Pune,24,7.0
1715,2009,Maruti Suzuki,Maruti Suzuki Wagon R LXi Minor,Wagon,180000.0,55000.0,Petrol,Pune,32,12.0
1716,2012,Toyota,Toyota Etios Liva GD,Etios,355000.0,55000.0,Diesel,Pune,1,9.0
1717,2012,Maruti Suzuki,Maruti Suzuki Ertiga VDi,Ertiga,575000.0,56011.0,Diesel,Pune,32,9.0
1718,2017,Honda,Honda City ZX CVT Petrol [2017-2019],City,960000.0,49000.0,Petrol,Pune,7,4.0
1719,2021,Ford,Ford EcoSport Ambiente 1.5 TDCi,EcoSport,950000.0,3681.0,Diesel,Pune,8,0.0
1720,2015,Hyundai,Hyundai Eon Era +,Eon,290000.0,38000.0,Petrol,Pune,14,6.0
1721,2011,Bentley,Bentley Continental Flying Spur W12,Continental,7500000.0,36000.0,Petrol,Pune,44,10.0
1722,2008,Mahindra-Renault,Mahindra-Renault Logan DLE 1.5 dci,Logan,185000.0,142522.0,Diesel,Pune,24,13.0
1723,1990,Mahindra,Mahindra Jeep CJ 500 D,Jeep,325000.0,18581.0,Diesel,Pune,24,31.0
1724,2017,Hyundai,Hyundai Creta SX Plus 1.6 AT CRDI,Creta,1395000.0,31028.0,Diesel,Pune,14,4.0
